화재발생일시,화재발생_연,화재발생_월,화재발생_일,주말여부,화재발생시간대,시군구명,읍면동명,발화지점,날씨,온도,습도,특보내용,발화원인종합,소방서명,서센터명,소방지역대명,출동소요시간,현장소방서거리,현장안전센터거리,현장소방지역대거리,전체인력수합계,화재진압시간,동원장비수,인명피해수,재산피해금액,피해면적
2019-03-08 05:11:00,2019,3,8,0,3~6,홍천군,서석면,산아래,맑음,11,28,,인간의 부주의,홍천소방서,서석119안전센터,,913,39,6,26.0,84,3150,11,0,309,0.02
2019-03-09 07:45:00,2019,3,9,1,6~9,강릉시,성산면,산아래,맑음,8,15,,인간의 부주의,강릉소방서,유천119안전센터,,930,9,10,0.0,46,2109,10,0,127,0.1
2019-03-13 10:47:00,2019,3,13,0,9~12,강릉시,연곡면,산중턱,구름조금,6,28,풍랑경보,인간의 부주의,강릉소방서,주문진119안전센터,,2939,30,18,0.0,116,2732,23,0,0,0.01
2019-04-01 06:41:00,2019,4,1,0,3~6,홍천군,서면,산아래,맑음,7,36,,인간의 부주의,홍천소방서,양덕원119안전센터,서면119지역대,1744,52,36,16.0,83,4253,11,0,0,0.02
2019-04-03 02:22:00,2019,4,3,0,0~3,횡성군,갑천면,평지,맑음,12,24,,인간의 부주의,횡성소방서,횡성119안전센터,,701,17,17,5.0,146,13108,16,0,0,0.7
2019-04-04 01:16:00,2019,4,4,0,0~3,횡성군,횡성읍,산아래,맑음,16,29,건조주의보,인간의 부주의,횡성소방서,횡성119안전센터,,1132,6,6,12.0,71,3029,11,0,0,0.05
2019-04-04 02:45:00,2019,4,4,0,0~3,인제군,남면,산아래,맑음,15,26,강풍주의보,인간의 부주의,인제소방서,인제119안전센터,남면119지역대,728,6,6,9.0,3559,210700,4659,0,116829,345.0
2019-04-04 11:46:00,2019,4,4,0,9~12,강릉시,옥계면,산중턱,맑음,15,17,강풍경보,미상,강릉소방서,옥계119안전센터,,814,32,5,0.0,6657,155144,440,2,74260991,1260.0
2019-04-07 10:37:00,2019,4,7,1,9~12,영월군,김삿갓면,산아래,맑음,16,44,건조주의보,인간의 부주의,영월소방서,중동119안전센터,김삿갓119지역대,1347,31,31,15.0,96,5157,20,0,11000,0.3
2019-04-08 02:49:00,2019,4,8,0,0~3,인제군,남면,산정상,맑음,11,11,,미상,인제소방서,인제119안전센터,남면119지역대,1647,20,20,17.0,157,15000,34,0,0,0.5
2019-04-16 04:14:00,2019,4,16,0,3~6,홍천군,서면,산아래,구름조금,22,11,,인간의 부주의,홍천소방서,양덕원119안전센터,서면119지역대,532,36,23,3.0,73,4201,9,0,0,0.08
2019-04-17 01:50:00,2019,4,17,0,0~3,영월군,영월읍,산아래,맑음,24,11,,인간의 부주의,영월소방서,영월119안전센터,,1723,12,12,0.0,128,3228,19,0,2508,0.2
2019-04-20 12:27:00,2019,4,20,1,9~12,춘천시,사북면,산중턱,맑음,18,48,,인간의 부주의,춘천소방서,신북119안전센터,,1846,20,17,0.0,68,3756,17,0,0,0.03
2019-05-02 02:21:00,2019,5,2,0,0~3,춘천시,남산면,산중턱,맑음,24,20,건조주의보,인간의 부주의,춘천소방서,강촌119안전센터,,1606,19,4,0.0,120,5539,15,0,0,0.2
2019-05-03 02:44:00,2019,5,3,0,0~3,춘천시,석사동,산아래,맑음,28,18,,인간의 부주의,춘천소방서,후평119안전센터,,831,4,4,0.0,78,2746,16,0,0,0.05
2019-05-05 03:20:00,2019,5,5,1,0~3,춘천시,석사동,산정상,구름조금,13,78,건조주의보,인간의 부주의,춘천소방서,대룡119안전센터,,457,7,6,0.0,78,11819,17,0,0,0.05
2019-05-06 02:08:00,2019,5,6,0,0~3,홍천군,화촌면,산정상,맑음,20,10,풍랑주의보,인간의 부주의,홍천소방서,홍천119안전센터,화촌119지역대,1829,15,15,5.0,70,15936,14,0,0,0.02
2019-05-06 05:46:00,2019,5,6,0,3~6,원주시,소초면,산아래,맑음,15,34,,인간의 부주의,원주소방서,태장119안전센터,,1151,9,8,9.0,56,11450,11,0,6600,0.1
2019-05-10 09:34:00,2019,5,10,0,6~9,고성군,죽왕면,미상,맑음,25,29,,미상,고성소방서,간성119안전센터,,1709,11,13,0.0,329,13107,13,0,0,0.54
2019-05-11 02:36:00,2019,5,11,1,0~3,정선군,신동읍,산중턱,맑음,23,21,건조경보,인간의 부주의,정선소방서,신동119안전센터,,2624,36,12,0.0,102,11308,68,0,0,0.1
2019-05-12 11:59:00,2019,5,12,1,9~12,정선군,신동읍,산정상,맑음,24,28,건조주의보,인간의 부주의,정선소방서,신동119안전센터,,3147,34,13,0.0,162,5724,139,0,0,0.1
2019-05-16 03:55:00,2019,5,16,0,0~3,평창군,대관령면,산중턱,맑음,23,46,,인간의 부주의,평창소방서,대관령119안전센터,,2420,56,7,0.0,56,11329,9,0,0,0.02
2019-05-19 02:17:00,2019,5,19,1,0~3,강릉시,강동면,산아래,맑음,22,63,,인간의 부주의,강릉소방서,옥계119안전센터,,943,13,11,0.0,46,2515,12,0,330,0.01
2019-05-23 12:30:00,2019,5,23,0,9~12,정선군,임계면,산정상,맑음,26,20,,인간의 부주의,정선소방서,임계119안전센터,,2017,34,15,0.0,123,5903,138,0,0,0.1
2019-05-24 12:59:00,2019,5,24,0,9~12,영월군,영월읍,산정상,맑음,31,28,,인간의 부주의,영월소방서,영월119안전센터,,758,6,6,0.0,50,13411,9,0,0,0.1
2019-06-04 02:14:00,2019,6,4,0,0~3,정선군,화암면,산중턱,맑음,29,21,,인간의 부주의,정선소방서,조양119안전센터,화암119지역대,414,19,19,1.0,171,20224,15,0,2307,0.2
2019-07-07 04:04:00,2019,7,7,1,3~6,횡성군,청일면,산아래,맑음,27,41,,미상,횡성소방서,둔내119안전센터,,2159,28,15,7.0,67,4951,9,0,132,0.07
2019-07-09 01:49:00,2019,7,9,0,0~3,원주시,귀래면,산중턱,맑음,19,62,,인간의 부주의,원주소방서,흥업119안전센터,귀래119지역대,2052,28,0,11.0,38,3957,6,0,0,0.01
2019-07-09 06:39:00,2019,7,9,0,3~6,영월군,남면,산아래,맑음,23,52,,인간의 부주의,영월소방서,영월119안전센터,남면119지역대,600,10,10,4.0,84,12107,12,0,1969,0.6
2019-12-04 11:29:00,2019,12,4,0,9~12,양구군,양구읍,산아래,맑음,6,24,,인간의 부주의,양구소방서,양구119안전센터,,1230,11,11,12.0,73,3451,10,0,0,0.1
2019-12-11 04:26:00,2019,12,11,0,3~6,인제군,인제읍,산중턱,맑음,7,45,,인간의 부주의,인제소방서,인제119안전센터,,809,6,6,0.0,411,30027,13,0,0,0.05
2019-12-11 07:18:00,2019,12,11,0,6~9,정선군,북평면,산중턱,맑음,5,45,강풍주의보,미상,정선소방서,조양119안전센터,북평119지역대,1650,19,19,12.0,214,150305,30,0,0,2.0
2019-12-31 02:56:00,2019,12,31,0,0~3,강릉시,죽헌동,산아래,맑음,-3,36,강풍주의보,인간의 부주의,강릉소방서,경포119안전센터,,1049,6,8,0.0,128,14803,22,0,0,0.1
2020-01-01 12:56:00,2020,1,1,0,9~12,강릉시,성산면,산아래,맑음,6,34,건조주의보,인간의 부주의,강릉소방서,유천119안전센터,,658,4,4,0.0,67,3001,19,1,990,0.02
2020-01-03 12:22:00,2020,1,3,0,9~12,춘천시,서면,산아래,맑음,1,51,,미상,춘천소방서,신북119안전센터,,1441,16,15,0.0,77,22712,0,0,0,0.7
2020-01-04 02:49:00,2020,1,4,1,0~3,정선군,신동읍,산아래,맑음,5,43,풍랑주의보,인간의 부주의,정선소방서,신동119안전센터,,2246,40,14,0.0,77,2721,12,0,0,0.04
2020-01-15 01:46:00,2020,1,15,0,0~3,양양군,양양읍,산아래,맑음,5,23,,기계/전기/화학 요인,양양소방서,양양119안전센터,,419,2,2,0.0,155,1851,25,0,0,0.02
2020-01-23 12:52:00,2020,1,23,0,9~12,횡성군,우천면,산아래,맑음,9,40,,인간의 부주의,횡성소방서,둔내119안전센터,,252,22,7,0.0,100,4318,10,0,99,0.1
2020-01-31 12:18:00,2020,1,31,0,9~12,홍천군,서석면,산중턱,맑음,8,41,,미상,홍천소방서,서석119안전센터,,3419,36,2,0.0,79,11237,7,0,0,0.01
2020-02-08 07:05:00,2020,2,8,1,6~9,춘천시,남산면,산아래,맑음,-4,72,풍랑주의보,인간의 부주의,춘천소방서,강촌119안전센터,,2419,33,29,0.0,72,3815,8,1,0,0.03
2020-02-09 06:41:00,2020,2,9,1,3~6,원주시,신림면,산중턱,맑음,-1,43,,인간의 부주의,원주소방서,신림119안전센터,,1418,30,13,0.0,108,32958,12,0,4194,0.4
2020-02-24 12:56:00,2020,2,24,0,9~12,춘천시,남산면,평지,맑음,10,45,,인간의 부주의,춘천소방서,강촌119안전센터,,604,28,22,0.0,108,41008,10,2,408,0.1
2020-03-08 01:50:00,2020,3,8,1,0~3,홍천군,화촌면,산정상,맑음,16,21,,미상,홍천소방서,홍천119안전센터,화촌119지역대,2924,25,25,15.0,113,22242,14,0,0,0.05
2020-03-19 07:03:00,2020,3,19,0,6~9,원주시,흥업면,산아래,맑음,14,44,강풍주의보,인간의 부주의,원주소방서,흥업119안전센터,,1249,18,10,0.0,58,11504,17,0,0,0.7
2020-03-19 12:38:00,2020,3,19,0,9~12,원주시,지정면,산중턱,구름많음,11,46,강풍경보,기계/전기/화학 요인,원주소방서,문막119안전센터,,1641,28,26,13.0,174,21950,24,0,0,2.2
2020-03-21 03:36:00,2020,3,21,1,0~3,횡성군,갑천면,산아래,맑음,18,32,,인간의 부주의,횡성소방서,횡성119안전센터,갑천119지역대,658,17,17,4.0,76,1936,12,0,660,0.05
2020-04-03 02:44:00,2020,4,3,0,0~3,홍천군,두촌면,산아래,맑음,18,43,,미상,홍천소방서,홍천119안전센터,,755,32,32,8.0,110,5047,16,0,0,0.1
2020-04-04 03:26:00,2020,4,4,1,0~3,삼척시,근덕면,산아래,맑음,13,35,강풍주의보,기계/전기/화학 요인,삼척소방서,근덕119안전센터,,1238,17,9,0.0,313,51938,51,0,9634,0.5
2020-04-04 05:50:00,2020,4,4,1,3~6,횡성군,우천면,산아래,맑음,2,81,풍랑주의보,인간의 부주의,횡성소방서,우천119안전센터,,1140,12,6,0.0,46,12436,12,0,0,0.08
2020-04-04 04:49:00,2020,4,4,1,3~6,춘천시,사북면,산아래,맑음,15,14,,인간의 부주의,춘천소방서,신북119안전센터,,1843,20,18,0.0,133,44232,20,0,0,0.3
2020-04-08 01:34:00,2020,4,8,0,0~3,원주시,소초면,산아래,맑음,10,23,건조경보,인간의 부주의,원주소방서,태장119안전센터,소초119지역대,1032,8,9,9.0,96,12614,19,0,0,1.5
2020-04-10 11:47:00,2020,4,10,0,9~12,원주시,신림면,산아래,맑음,11,38,,인간의 부주의,원주소방서,신림119안전센터,,1012,23,6,0.0,124,20927,23,0,710,0.5
2020-04-10 11:56:00,2020,4,10,0,9~12,평창군,진부면,산아래,맑음,7,30,,인간의 부주의,평창소방서,진부119안전센터,,1223,46,7,0.0,128,12722,23,0,0,0.3
2020-04-11 02:34:00,2020,4,11,1,0~3,횡성군,우천면,산정상,맑음,15,32,,인간의 부주의,횡성소방서,우천119안전센터,,622,15,3,0.0,51,4600,8,0,0,0.01
2020-04-14 04:00:00,2020,4,14,0,3~6,철원군,서면,산아래,맑음,21,0,,미상,철원소방서,김화119안전센터,,2048,14,15,5.0,395,193403,27,0,0,19.0
2020-04-15 02:50:00,2020,4,15,0,0~3,평창군,대화면,산아래,맑음,18,39,,미상,평창소방서,대화119안전센터,,2008,19,15,0.0,206,11931,17,0,0,0.2
2020-04-22 01:48:00,2020,4,22,0,0~3,강릉시,성산면,산아래,맑음,7,37,,기계/전기/화학 요인,강릉소방서,내곡119안전센터,,1734,16,15,0.0,196,4528,14,0,213,0.3
2020-04-22 02:21:00,2020,4,22,0,0~3,인제군,인제읍,산아래,흐림,6,37,,인간의 부주의,인제소방서,인제119안전센터,,1301,18,14,0.0,137,20412,15,0,0,0.2
2020-04-24 11:25:00,2020,4,24,0,9~12,철원군,갈말읍,산중턱,맑음,13,41,건조주의보,미상,철원소방서,태봉119안전센터,,4059,5,5,0.0,112,33143,14,0,7700,0.6
2020-04-24 01:07:00,2020,4,24,0,0~3,춘천시,남면,산아래,맑음,15,26,,미상,춘천소방서,강촌119안전센터,,4009,39,21,0.0,0,34931,0,0,0,1.0
2020-04-26 01:26:00,2020,4,26,1,0~3,춘천시,동면,산정상,맑음,18,24,,미상,춘천소방서,후평119안전센터,,1145,7,7,0.0,69,22014,13,0,0,0.01
2020-04-27 11:28:00,2020,4,27,0,9~12,횡성군,공근면,산정상,비,14,49,,인간의 부주의,횡성소방서,공근119안전센터,,917,9,5,0.0,64,10141,11,0,0,0.02
2020-04-30 02:27:00,2020,4,30,0,0~3,홍천군,서석면,산정상,맑음,23,33,건조주의보,미상,홍천소방서,서석119안전센터,,1703,25,9,0.0,133,21403,15,0,0,0.2
2020-04-30 06:05:00,2020,4,30,0,3~6,원주시,지정면,산정상,맑음,24,43,,인간의 부주의,원주소방서,문막119안전센터,지정119지역대,2549,32,17,14.0,57,4951,15,0,247,0.01
2020-05-01 02:47:00,2020,5,1,0,0~3,춘천시,동면,산중턱,맑음,27,45,,인간의 부주의,춘천소방서,후평119안전센터,,2955,18,18,0.0,77,13935,6,0,0,0.2
2020-05-01 03:21:00,2020,5,1,0,0~3,홍천군,동면,산정상,맑음,28,37,,인간의 부주의,홍천소방서,홍천119안전센터,동면119지역대,1304,14,14,11.0,112,50423,13,0,0,0.01
2020-05-06 11:26:00,2020,5,6,0,9~12,철원군,철원읍,산아래,맑음,21,42,,인간의 부주의,철원소방서,동송119안전센터,,1103,18,10,0.0,71,14122,21,0,0,0.06
2020-05-08 02:50:00,2020,5,8,0,0~3,홍천군,홍천읍,산아래,맑음,27,11,,인간의 부주의,홍천소방서,홍천119안전센터,,937,9,9,0.0,22,3017,6,0,0,0.03
2020-06-08 03:15:00,2020,6,8,0,0~3,춘천시,동면,산정상,맑음,32,45,,미상,춘천소방서,후평119안전센터,,4023,59,59,15.0,49,21904,10,0,0,0.1
2020-06-23 10:01:00,2020,6,23,0,9~12,홍천군,동면,산정상,맑음,28,59,,미상,홍천소방서,홍천119안전센터,,711,10,10,5.0,133,10836,15,0,0,0.15
2020-10-06 01:48:00,2020,10,6,0,0~3,춘천시,사북면,산정상,맑음,18,41,,인간의 부주의,춘천소방서,신북119안전센터,,2732,30,21,0.0,61,12001,18,0,0,0.01
2020-10-09 04:50:00,2020,10,9,0,3~6,홍천군,서석면,산중턱,맑음,18,56,풍랑주의보,인간의 부주의,홍천소방서,서석119안전센터,,449,33,3,0.0,51,70306,7,0,0,0.05
2020-10-11 07:11:00,2020,10,11,1,6~9,홍천군,화촌면,산중턱,맑음,8,94,,미상,홍천소방서,홍천119안전센터,,1124,16,16,7.0,45,51238,11,0,0,0.01
2020-10-13 02:38:00,2020,10,13,0,0~3,홍천군,화촌면,산중턱,맑음,18,51,,미상,홍천소방서,홍천119안전센터,,1352,17,17,8.0,86,20424,12,0,0,0.01
2020-10-18 01:36:00,2020,10,18,1,0~3,홍천군,화촌면,산정상,맑음,18,42,,미상,홍천소방서,홍천119안전센터,,1828,16,16,0.0,38,31356,7,0,0,0.01
2020-11-04 12:45:00,2020,11,4,0,9~12,철원군,동송읍,산중턱,맑음,6,23,,인간의 부주의,철원소방서,동송119안전센터,,537,13,2,0.0,105,5458,9,0,0,0.01
2020-11-08 02:27:00,2020,11,8,1,0~3,동해시,신흥동,산아래,맑음,9,41,건조주의보,인간의 부주의,동해소방서,북삼119안전센터,삼화119지역대,1955,14,10,6.0,123,15307,59,0,605,0.11
2020-11-16 12:38:00,2020,11,16,0,9~12,홍천군,홍천읍,산정상,맑음,13,59,,인간의 부주의,홍천소방서,홍천119안전센터,,748,8,8,0.0,0,110345,0,0,0,0.1
2020-12-01 09:59:00,2020,12,1,0,6~9,횡성군,우천면,산아래,맑음,-1,50,,기계/전기/화학 요인,횡성소방서,우천119안전센터,,1653,17,8,0.0,104,12942,10,0,145,0.1
2020-12-08 08:37:00,2020,12,8,0,6~9,홍천군,동면,산아래,맑음,-3,50,,인간의 부주의,홍천소방서,홍천119안전센터,동면119지역대,303,6,6,3.0,84,15920,12,0,0,0.02
2020-12-12 11:43:00,2020,12,12,1,9~12,원주시,신림면,산중턱,맑음,3,42,,인간의 부주의,원주소방서,신림119안전센터,,2226,24,11,0.0,53,10302,13,0,0,0.5
2020-12-12 03:16:00,2020,12,12,1,0~3,원주시,신림면,산중턱,맑음,5,30,,인간의 부주의,원주소방서,신림119안전센터,,435,27,11,0.0,61,34514,11,0,0,0.05
2020-12-25 02:22:00,2020,12,25,0,0~3,영월군,영월읍,산중턱,맑음,-5,47,,인간의 부주의,영월소방서,영월119안전센터,,511,3,3,0.0,118,54728,13,0,0,0.3
2021-01-12 11:44:00,2021,1,12,0,9~12,홍천군,동면,산정상,맑음,-8,59,,인간의 부주의,홍천소방서,홍천119안전센터,동면119지역대,3553,28,28,24.0,48,24740,3,0,0,0.15
2021-01-17 15:36:49,2021,1,17,1,15~18,동해시,부곡동,산중턱,맑음,0,17,,인간의 부주의,동해소방서,천곡119안전센터,,1017,8,8,0.0,275,21235,24,0,0,1.0
2021-01-24 17:47:56,2021,1,24,1,15~18,홍천군,홍천읍,산아래,맑음,7,62,,기계/전기/화학 요인,홍천소방서,홍천119안전센터,,1015,9,9,0.0,17,32655,3,0,0,0.7
2021-02-10 14:12:57,2021,2,10,0,12~15,홍천군,동면,산정상,맑음,6,70,,인간의 부주의,홍천소방서,홍천119안전센터,동면119지역대,1756,23,23,19.0,41,11835,3,0,264,0.01
2021-02-22 14:11:18,2021,2,22,0,12~15,화천군,간동면,산아래,맑음,13,39,건조주의보,미상,화천소방서,화천119안전센터,,658,21,21,5.0,81,4716,14,0,0,0.1
2021-02-26 13:33:51,2021,2,26,0,12~15,홍천군,북방면,산정상,맑음,10,35,,미상,홍천소방서,홍천119안전센터,북방119지역대,2807,20,0,15.0,106,35402,10,0,0,0.1
2021-03-23 15:52:14,2021,3,23,0,15~18,홍천군,화촌면,산중턱,맑음,16,25,,인간의 부주의,홍천소방서,홍천119안전센터,화촌119지역대,136,13,13,0.0,310,84243,33,0,9900,20.0
2021-03-31 15:35:10,2021,3,31,0,15~18,정선군,신동읍,산아래,맑음,21,8,건조주의보,인간의 부주의,정선소방서,신동119안전센터,,2000,32,15,0.0,302,205045,186,0,67716,10.7
2021-03-31 16:56:48,2021,3,31,0,15~18,양구군,양구읍,미상,맑음,20,13,,미상,양구소방서,양구119안전센터,동면119지역대,1602,12,12,10.0,98,174355,15,0,0,0.5
2021-04-17 09:33:00,2021,4,17,1,6~9,홍천군,동면,산아래,맑음,9,62,,인간의 부주의,홍천소방서,홍천119안전센터,동면119지역대,1124,10,10,6.0,54,2859,12,0,0,0.01
2021-04-17 12:04:00,2021,4,17,1,9~12,평창군,진부면,산정상,맑음,14,29,,미상,평창소방서,진부119안전센터,,2145,42,16,0.0,53,10448,7,0,0,0.01
2021-04-19 16:45:54,2021,4,19,0,15~18,횡성군,공근면,산중턱,맑음,19,30,,인간의 부주의,횡성소방서,공근119안전센터,,2535,11,6,0.0,151,31727,17,0,0,1.5
2021-04-20 15:22:05,2021,4,20,0,15~18,홍천군,남면,산아래,맑음,25,22,,인간의 부주의,홍천소방서,양덕원119안전센터,,2416,17,12,0.0,64,10442,21,1,0,0.3
2021-04-21 12:20:00,2021,4,21,0,9~12,평창군,대관령면,산중턱,맑음,24,29,,인간의 부주의,평창소방서,대관령119안전센터,,1012,56,7,0.0,177,21838,22,0,3850,1.0
2021-04-22 13:27:07,2021,4,22,0,12~15,철원군,동송읍,산중턱,맑음,25,31,,인간의 부주의,철원소방서,동송119안전센터,,858,13,7,0.0,52,3855,16,0,2959,0.02
2021-04-25 12:22:00,2021,4,25,1,9~12,평창군,봉평면,산아래,맑음,13,41,,인간의 부주의,평창소방서,봉평119안전센터,,1752,42,9,0.0,53,22638,7,0,0,0.09
2021-04-25 14:32:01,2021,4,25,1,12~15,원주시,신림면,산중턱,맑음,20,31,,인간의 부주의,원주소방서,신림119안전센터,,3809,24,7,0.0,126,22859,30,0,0,1.5
2021-05-06 17:30:53,2021,5,6,0,15~18,인제군,서화면,산아래,맑음,18,36,,인간의 부주의,인제소방서,원통119안전센터,서화119지역대,1258,27,20,6.0,81,3832,15,0,0,0.1
2021-05-06 21:06:40,2021,5,6,0,21~24,삼척시,원덕읍,산아래,맑음,15,54,,미상,삼척소방서,원덕119안전센터,임원119지역대,1330,26,22,7.0,110,11649,22,0,0,0.01
2021-05-07 11:05:00,2021,5,7,0,9~12,삼척시,도계읍,산중턱,맑음,17,46,풍랑주의보,인간의 부주의,삼척소방서,도계119안전센터,,1206,39,8,0.0,248,20940,31,0,101,0.2
2021-05-08 12:12:00,2021,5,8,1,9~12,횡성군,안흥면,산정상,맑음,15,59,풍랑주의보,인간의 부주의,횡성소방서,우천119안전센터,안흥지역대,1615,38,25,15.0,95,12506,15,0,0,0.01
2021-05-09 13:16:11,2021,5,9,1,12~15,홍천군,남면,산아래,맑음,21,24,,인간의 부주의,홍천소방서,양덕원119안전센터,,905,21,7,0.0,81,2715,14,0,0,0.2
2021-05-09 13:43:01,2021,5,9,1,12~15,철원군,철원읍,산중턱,맑음,19,26,,인간의 부주의,철원소방서,동송119안전센터,,801,16,7,0.0,60,2915,12,0,0,0.03
2021-05-09 17:44:49,2021,5,9,1,15~18,철원군,철원읍,산정상,맑음,18,22,,인간의 부주의,철원소방서,동송119안전센터,,347,12,1,0.0,67,4529,13,0,0,0.01
2021-05-13 15:37:05,2021,5,13,0,15~18,태백시,하사미동,산중턱,맑음,23,43,,기계/전기/화학 요인,태백소방서,화전119안전센터,,2121,20,17,0.0,144,43459,18,0,0,1.2
2021-06-07 15:11:39,2021,6,7,0,15~18,강릉시,주문진읍,산중턱,맑음,25,62,,인간의 부주의,강릉소방서,주문진119안전센터,,1344,21,6,0.0,50,12539,11,0,223,0.01
2021-06-08 14:52:46,2021,6,8,0,12~15,홍천군,내촌면,산정상,맑음,18,78,,자연적 요인,홍천소방서,서석119안전센터,내촌119지역대,935,26,0,5.0,48,12515,6,0,0,0.04
